"Message",Normal,"          P/Invoke 'linphone_chat_message_get_appdata' resolved to 'linphone_chat_message_get_appdata!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_set_appdata' resolved to 'linphone_chat_message_set_appdata!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_call_id' resolved to 'linphone_chat_message_get_call_id!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_chat_room' resolved to 'linphone_chat_message_get_chat_room!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_content_type' resolved to 'linphone_chat_message_get_content_type!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_set_content_type' resolved to 'linphone_chat_message_set_content_type!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_contents' resolved to 'linphone_chat_message_get_contents!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_core' resolved to 'linphone_chat_message_get_core!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_ephemeral_expire_time' resolved to 'linphone_chat_message_get_ephemeral_expire_time!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_ephemeral_lifetime' resolved to 'linphone_chat_message_get_ephemeral_lifetime!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_error_info' resolved to 'linphone_chat_message_get_error_info!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_external_body_url' resolved to 'linphone_chat_message_get_external_body_url!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_set_external_body_url' resolved to 'linphone_chat_message_set_external_body_url!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_file_transfer_information' resolved to 'linphone_chat_message_get_file_transfer_information!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_forward_info' resolved to 'linphone_chat_message_get_forward_info!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_from_address' resolved to 'linphone_chat_message_get_from_address!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_is_ephemeral' resolved to 'linphone_chat_message_is_ephemeral!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_is_file_transfer' resolved to 'linphone_chat_message_is_file_transfer!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_is_file_transfer_in_progress' resolved to 'linphone_chat_message_is_file_transfer_in_progress!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_is_forward' resolved to 'linphone_chat_message_is_forward!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_is_outgoing' resolved to 'linphone_chat_message_is_outgoing!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_is_read' resolved to 'linphone_chat_message_is_read!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_is_reply' resolved to 'linphone_chat_message_is_reply!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_is_secured' resolved to 'linphone_chat_message_is_secured!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_is_text' resolved to 'linphone_chat_message_is_text!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_local_address' resolved to 'linphone_chat_message_get_local_address!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_message_id' resolved to 'linphone_chat_message_get_message_id!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_reply_message' resolved to 'linphone_chat_message_get_reply_message!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_reply_message_id' resolved to 'linphone_chat_message_get_reply_message_id!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_reply_message_sender_address' resolved to 'linphone_chat_message_get_reply_message_sender_address!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_state' resolved to 'linphone_chat_message_get_state!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_text_content' resolved to 'linphone_chat_message_get_text_content!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_time' resolved to 'linphone_chat_message_get_time!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_to_address' resolved to 'linphone_chat_message_get_to_address!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_to_be_stored' resolved to 'linphone_chat_message_get_to_be_stored!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_set_to_be_stored' resolved to 'linphone_chat_message_set_to_be_stored!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_utf8_text' resolved to 'linphone_chat_message_get_utf8_text!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_set_utf8_text' resolved to 'linphone_chat_message_set_utf8_text!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_add_content' resolved to 'linphone_chat_message_add_content!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_add_custom_header' resolved to 'linphone_chat_message_add_custom_header!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_add_file_content' resolved to 'linphone_chat_message_add_file_content!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_add_text_content' resolved to 'linphone_chat_message_add_text_content!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_add_utf8_text_content' resolved to 'linphone_chat_message_add_utf8_text_content!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_cancel_file_transfer' resolved to 'linphone_chat_message_cancel_file_transfer!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_download_content' resolved to 'linphone_chat_message_download_content!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_custom_header' resolved to 'linphone_chat_message_get_custom_header!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_get_participants_by_imdn_state' resolved to 'linphone_chat_message_get_participants_by_imdn_state!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_has_conference_invitation_content' resolved to 'linphone_chat_message_has_conference_invitation_content!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_has_text_content' resolved to 'linphone_chat_message_has_text_content!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_put_char' resolved to 'linphone_chat_message_put_char!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_remove_content' resolved to 'linphone_chat_message_remove_content!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_remove_custom_header' resolved to 'linphone_chat_message_remove_custom_header!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_message_send' resolved to 'linphone_chat_message_send!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_factory_get' resolved to 'linphone_factory_get!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_factory_create_chat_room_cbs' resolved to 'linphone_factory_create_chat_room_cbs!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_add_callbacks' resolved to 'linphone_chat_room_add_callbacks!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_remove_callbacks' resolved to 'linphone_chat_room_remove_callbacks!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_state_to_string' resolved to 'linphone_chat_room_state_to_string!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_call' resolved to 'linphone_chat_room_get_call!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_capabilities' resolved to 'linphone_chat_room_get_capabilities!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_char' resolved to 'linphone_chat_room_get_char!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_composing_addresses' resolved to 'linphone_chat_room_get_composing_addresses!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_conference_address' resolved to 'linphone_chat_room_get_conference_address!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_set_conference_address' resolved to 'linphone_chat_room_set_conference_address!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_core' resolved to 'linphone_chat_room_get_core!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_creation_time' resolved to 'linphone_chat_room_get_creation_time!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_current_params' resolved to 'linphone_chat_room_get_current_params!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_ephemeral_enabled' resolved to 'linphone_chat_room_ephemeral_enabled!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_enable_ephemeral' resolved to 'linphone_chat_room_enable_ephemeral!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_ephemeral_lifetime' resolved to 'linphone_chat_room_get_ephemeral_lifetime!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_set_ephemeral_lifetime' resolved to 'linphone_chat_room_set_ephemeral_lifetime!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_ephemeral_mode' resolved to 'linphone_chat_room_get_ephemeral_mode!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_set_ephemeral_mode' resolved to 'linphone_chat_room_set_ephemeral_mode!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_history_events_size' resolved to 'linphone_chat_room_get_history_events_size!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_history_size' resolved to 'linphone_chat_room_get_history_size!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_is_empty' resolved to 'linphone_chat_room_is_empty!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_is_read_only' resolved to 'linphone_chat_room_is_read_only!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_is_remote_composing' resolved to 'linphone_chat_room_is_remote_composing!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_last_message_in_history' resolved to 'linphone_chat_room_get_last_message_in_history!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_last_update_time' resolved to 'linphone_chat_room_get_last_update_time!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_local_address' resolved to 'linphone_chat_room_get_local_address!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_me' resolved to 'linphone_chat_room_get_me!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_nb_participants' resolved to 'linphone_chat_room_get_nb_participants!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_participants' resolved to 'linphone_chat_room_get_participants!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_peer_address' resolved to 'linphone_chat_room_get_peer_address!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_security_level' resolved to 'linphone_chat_room_get_security_level!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_state' resolved to 'linphone_chat_room_get_state!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_subject' resolved to 'linphone_chat_room_get_subject!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_set_subject' resolved to 'linphone_chat_room_set_subject!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_unread_history' resolved to 'linphone_chat_room_get_unread_history!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_unread_messages_count' resolved to 'linphone_chat_room_get_unread_messages_count!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_add_participant' resolved to 'linphone_chat_room_add_participant!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_add_participants' resolved to 'linphone_chat_room_add_participants!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_allow_cpim' resolved to 'linphone_chat_room_allow_cpim!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_allow_multipart' resolved to 'linphone_chat_room_allow_multipart!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_can_handle_participants' resolved to 'linphone_chat_room_can_handle_participants!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_compose' resolved to 'linphone_chat_room_compose!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_create_empty_message' resolved to 'linphone_chat_room_create_empty_message!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_create_file_transfer_message' resolved to 'linphone_chat_room_create_file_transfer_message!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_create_forward_message' resolved to 'linphone_chat_room_create_forward_message!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_create_message' resolved to 'linphone_chat_room_create_message!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_create_message_from_utf8' resolved to 'linphone_chat_room_create_message_from_utf8!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_create_reply_message' resolved to 'linphone_chat_room_create_reply_message!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_create_voice_recording_message' resolved to 'linphone_chat_room_create_voice_recording_message!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_delete_history' resolved to 'linphone_chat_room_delete_history!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_delete_message' resolved to 'linphone_chat_room_delete_message!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_ephemeral_supported_by_all_participants' resolved to 'linphone_chat_room_ephemeral_supported_by_all_participants!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_find_message' resolved to 'linphone_chat_room_find_message!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_find_participant' resolved to 'linphone_chat_room_find_participant!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_history' resolved to 'linphone_chat_room_get_history!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_history_events' resolved to 'linphone_chat_room_get_history_events!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_history_message_events' resolved to 'linphone_chat_room_get_history_message_events!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_history_range' resolved to 'linphone_chat_room_get_history_range!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_history_range_events' resolved to 'linphone_chat_room_get_history_range_events!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_get_history_range_message_events' resolved to 'linphone_chat_room_get_history_range_message_events!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_has_been_left' resolved to 'linphone_chat_room_has_been_left!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_has_capability' resolved to 'linphone_chat_room_has_capability!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_leave' resolved to 'linphone_chat_room_leave!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_lime_available' resolved to 'linphone_chat_room_lime_available!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_mark_as_read' resolved to 'linphone_chat_room_mark_as_read!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_notify_participant_device_registration' resolved to 'linphone_chat_room_notify_participant_device_registration!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_receive_chat_message' resolved to 'linphone_chat_room_receive_chat_message!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_remove_participant' resolved to 'linphone_chat_room_remove_participant!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_remove_participants' resolved to 'linphone_chat_room_remove_participants!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_set_participant_admin_status' resolved to 'linphone_chat_room_set_participant_admin_status!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_set_participant_devices' resolved to 'linphone_chat_room_set_participant_devices!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_params_get_backend' resolved to 'linphone_chat_room_params_get_backend!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_params_set_backend' resolved to 'linphone_chat_room_params_set_backend!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_params_get_encryption_backend' resolved to 'linphone_chat_room_params_get_encryption_backend!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_params_set_encryption_backend' resolved to 'linphone_chat_room_params_set_encryption_backend!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_params_encryption_enabled' resolved to 'linphone_chat_room_params_encryption_enabled!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_params_enable_encryption' resolved to 'linphone_chat_room_params_enable_encryption!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_params_get_ephemeral_lifetime' resolved to 'linphone_chat_room_params_get_ephemeral_lifetime!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_params_set_ephemeral_lifetime' resolved to 'linphone_chat_room_params_set_ephemeral_lifetime!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_params_get_ephemeral_mode' resolved to 'linphone_chat_room_params_get_ephemeral_mode!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_params_set_ephemeral_mode' resolved to 'linphone_chat_room_params_set_ephemeral_mode!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_params_group_enabled' resolved to 'linphone_chat_room_params_group_enabled!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_params_enable_group' resolved to 'linphone_chat_room_params_enable_group!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_params_is_valid' resolved to 'linphone_chat_room_params_is_valid!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_params_rtt_enabled' resolved to 'linphone_chat_room_params_rtt_enabled!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_params_enable_rtt' resolved to 'linphone_chat_room_params_enable_rtt!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_params_get_subject' resolved to 'linphone_chat_room_params_get_subject!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_chat_room_params_set_subject' resolved to 'linphone_chat_room_params_set_subject!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_factory_get' resolved to 'linphone_factory_get!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_factory_create_conference_cbs' resolved to 'linphone_factory_create_conference_cbs!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_add_callbacks' resolved to 'linphone_conference_add_callbacks!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_remove_callbacks' resolved to 'linphone_conference_remove_callbacks!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_get_call' resolved to 'linphone_conference_get_call!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_get_conference_address' resolved to 'linphone_conference_get_conference_address!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_set_conference_address' resolved to 'linphone_conference_set_conference_address!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_get_core' resolved to 'linphone_conference_get_core!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_get_current_params' resolved to 'linphone_conference_get_current_params!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_get_duration' resolved to 'linphone_conference_get_duration!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_get_ID' resolved to 'linphone_conference_get_ID!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_set_ID' resolved to 'linphone_conference_set_ID!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_get_input_audio_device' resolved to 'linphone_conference_get_input_audio_device!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_set_input_audio_device' resolved to 'linphone_conference_set_input_audio_device!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_is_in' resolved to 'linphone_conference_is_in!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_is_recording' resolved to 'linphone_conference_is_recording!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_get_me' resolved to 'linphone_conference_get_me!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_get_output_audio_device' resolved to 'linphone_conference_get_output_audio_device!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_set_output_audio_device' resolved to 'linphone_conference_set_output_audio_device!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_get_participant_count' resolved to 'linphone_conference_get_participant_count!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_get_participant_device_list' resolved to 'linphone_conference_get_participant_device_list!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_get_participant_list' resolved to 'linphone_conference_get_participant_list!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_get_participants' resolved to 'linphone_conference_get_participants!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_get_start_time' resolved to 'linphone_conference_get_start_time!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_get_state' resolved to 'linphone_conference_get_state!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_get_subject' resolved to 'linphone_conference_get_subject!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_set_subject' resolved to 'linphone_conference_set_subject!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_get_username' resolved to 'linphone_conference_get_username!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_set_username' resolved to 'linphone_conference_set_username!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_add_participant' resolved to 'linphone_conference_add_participant!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_add_participant_2' resolved to 'linphone_conference_add_participant_2!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_add_participants' resolved to 'linphone_conference_add_participants!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_add_participants_2' resolved to 'linphone_conference_add_participants_2!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_enter' resolved to 'linphone_conference_enter!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_find_participant' resolved to 'linphone_conference_find_participant!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_get_participant_device_volume' resolved to 'linphone_conference_get_participant_device_volume!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_invite_participants' resolved to 'linphone_conference_invite_participants!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_is_me' resolved to 'linphone_conference_is_me!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_leave' resolved to 'linphone_conference_leave!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_remove_participant' resolved to 'linphone_conference_remove_participant!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_remove_participant_2' resolved to 'linphone_conference_remove_participant_2!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_remove_participant_3' resolved to 'linphone_conference_remove_participant_3!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_set_local_participant_stream_capability' resolved to 'linphone_conference_set_local_participant_stream_capability!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_set_participant_admin_status' resolved to 'linphone_conference_set_participant_admin_status!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_start_recording' resolved to 'linphone_conference_start_recording!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_stop_recording' resolved to 'linphone_conference_stop_recording!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_terminate' resolved to 'linphone_conference_terminate!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_update_params' resolved to 'linphone_conference_update_params!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_info_get_date_time' resolved to 'linphone_conference_info_get_date_time!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_info_set_date_time' resolved to 'linphone_conference_info_set_date_time!liblinphone' from 'liblinphone'."
"Message",Normal,"          P/Invoke 'linphone_conference_info_get_description' resolved to 'linphone_conference_info_get_description!liblinphone' from 'liblinphone'."
